CopyNumbers	CumulativeDistributionFunction
224250 0.808928387
224350 0.809135063
224550 0.8092384
224750 0.809445076
225350 0.809651752
225750 0.809755089
225850 0.809858427
225950 0.809961765
226350 0.810065103
226550 0.810168441
227050 0.810271778
227450 0.810375116
227650 0.810581792
228050 0.81068513
228350 0.810788468
228450 0.810891805
228550 0.810995143
228650 0.811098481
228850 0.811201819
228950 0.811305157
229250 0.811511832
229550 0.81161517
229850 0.811718508
229950 0.811821846
230150 0.811925183
230350 0.812028521
230450 0.812131859
230750 0.812235197
231050 0.812338535
231650 0.812441872
231850 0.81254521
231950 0.812648548
232150 0.812751886
232450 0.812958562
232950 0.813165237
233050 0.813371913
233350 0.813475251
233550 0.813578588
233650 0.813681926
234250 0.813888602
234350 0.814095277
235450 0.814198615
235550 0.814301953
235650 0.814405291
235750 0.814508629
236350 0.814818642
236950 0.81492198
237050 0.815025318
237250 0.815335331
237650 0.815438669
238150 0.815542007
238350 0.815645345
238450 0.815748682
239350 0.815955358
239450 0.816058696
239650 0.816162034
240450 0.816265371
240550 0.816472047
240650 0.816575385
240850 0.816678723
241150 0.816782061
241350 0.816885398
241450 0.816988736
241750 0.817092074
241850 0.81729875
242050 0.817402087
242150 0.817505425
242550 0.817712101
242650 0.817815439
242950 0.817918776
243050 0.818022114
243250 0.81822879
243350 0.818332128
243650 0.818538803
243850 0.818642141
243950 0.818848817
244050 0.818952155
244150 0.819055492
244450 0.819262168
245150 0.819468844
245250 0.819572181
245450 0.819675519
245850 0.819778857
245950 0.819985533
246150 0.820088871
246850 0.820192208
248350 0.820295546
248450 0.820398884
249150 0.82060556
249350 0.820708897
249750 0.820812235
250750 0.820915573
250850 0.821018911
250950 0.821122249
251350 0.821225586
251550 0.821328924
251750 0.821432262
251950 0.821638938
252050 0.821742275
252150 0.821845613
252550 0.821948951
252950 0.822052289
253050 0.822155627
253250 0.822258965
253550 0.822362302
253850 0.82246564
254050 0.822568978
254450 0.822672316
254750 0.822775654
255250 0.822878991
255450 0.823085667
255550 0.823189005
255850 0.823292343
256350 0.823499018
256450 0.823705694
256550 0.823809032
256750 0.82391237
256850 0.824015707
256950 0.824222383
257650 0.824325721
257750 0.824429059
258050 0.824532396
258150 0.824635734
258550 0.824739072
259150 0.82484241
259350 0.824945748
259450 0.825049085
259550 0.825255761
259650 0.825359099
259850 0.825462437
260050 0.825565775
260150 0.825669112
260550 0.82577245
260650 0.825875788
260850 0.825979126
261050 0.826185801
261150 0.826289139
261350 0.826392477
261850 0.826495815
262150 0.826599153
262350 0.82670249
262750 0.826805828
262950 0.826909166
263850 0.827115842
264150 0.827322517
264350 0.827425855
265350 0.827529193
265450 0.827632531
265850 0.827839206
266050 0.827942544
266450 0.828045882
266550 0.82814922
266750 0.828252558
266850 0.828355895
266950 0.828562571
267150 0.828665909
267550 0.828769247
267950 0.828975922
268050 0.82907926
269250 0.829182598
269350 0.829285936
269850 0.829492611
270050 0.829595949
270150 0.829905963
270250 0.8300093
270350 0.830112638
270450 0.830215976
270550 0.830319314
270650 0.830422652
270850 0.830525989
271150 0.830629327
271350 0.830732665
271850 0.830836003
272550 0.830939341
272750 0.831042679
272950 0.831146016
273350 0.831249354
273450 0.831352692
273550 0.83145603
274350 0.831662705
274550 0.831766043
275450 0.831869381
275850 0.831972719
275950 0.832076057
276250 0.832179394
276450 0.832282732
276550 0.83238607
277550 0.832489408
277950 0.832592746
278050 0.832696083
278150 0.832799421
278550 0.832902759
278650 0.833006097
278950 0.833109435
279250 0.83331611
280050 0.833419448
280550 0.833522786
280950 0.833626124
281050 0.833729462
281250 0.833832799
281550 0.833936137
281650 0.834039475
281750 0.834142813
282250 0.834349488
282450 0.834452826
282650 0.834556164
282950 0.83476284
283350 0.834866178
283450 0.834969515
283550 0.835072853
283850 0.835176191
283950 0.835279529
284150 0.835382867
284650 0.835486204
284750 0.835589542
284950 0.83569288
285150 0.835796218
285350 0.835899556
285750 0.836002893
285950 0.836106231
286050 0.836209569
286650 0.836312907
286850 0.836416245
287050 0.836519583
287550 0.83662292
287950 0.836726258
288250 0.836829596
288550 0.836932934
288650 0.837036272
288750 0.837242947
289250 0.837346285
289550 0.837656298
289750 0.837759636
289850 0.837862974
290050 0.83806965
290350 0.838172987
290750 0.838276325
291150 0.838379663
291450 0.838586339
291750 0.838689677
292550 0.838793014
292750 0.838896352
293050 0.83899969
293250 0.839103028
293450 0.839206366
293550 0.839309703
294050 0.839413041
294150 0.839516379
294250 0.839723055
295050 0.839826392
295750 0.83992973
295850 0.840033068
295950 0.840136406
296050 0.840343082
296150 0.840446419
296250 0.840549757
296850 0.840653095
297550 0.840756433
297650 0.840859771
297750 0.840963108
297850 0.841066446
298150 0.841169784
298250 0.841273122
298850 0.84137646
299850 0.841479797
300150 0.841583135
300350 0.841686473
300650 0.841789811
300750 0.841893149
300950 0.841996487
301050 0.842099824
301750 0.842203162
301850 0.842409838
301950 0.842513176
302150 0.842719851
302450 0.842823189
302850 0.842926527
303050 0.843029865
303250 0.843133202
303750 0.843339878
303850 0.843649891
304050 0.843753229
304250 0.843856567
304450 0.843959905
304550 0.844063243
305150 0.844166581
305250 0.844269918
305450 0.844373256
305650 0.844476594
305750 0.844579932
306050 0.84468327
306750 0.844786607
306850 0.844889945
306950 0.845096621
307150 0.845199959
307450 0.845303296
307750 0.845509972
308250 0.84561331
308450 0.845716648
308650 0.845819986
308750 0.846026661
309050 0.846129999
309350 0.846233337
309750 0.846440012
309850 0.84654335
310050 0.846750026
310450 0.846853364
311050 0.846956701
311650 0.847163377
312050 0.847370053
312850 0.847473391
313050 0.847680066
313350 0.847886742
313550 0.84799008
314050 0.848093417
314350 0.848196755
314550 0.848300093
315250 0.848403431
315850 0.848506769
316550 0.848610106
316750 0.848713444
317150 0.849023458
317550 0.849126795
317750 0.849230133
317850 0.849333471
318050 0.849436809
318150 0.849540147
318250 0.849643485
318450 0.849746822
318550 0.849953498
318650 0.850056836
319050 0.850263511
319550 0.850366849
319850 0.850470187
320050 0.850573525
321350 0.850676863
321550 0.8507802
321650 0.850883538
321950 0.850986876
322050 0.851090214
322350 0.851193552
322650 0.85129689
322950 0.851503565
323650 0.851606903
324450 0.851710241
324650 0.851813579
324950 0.851916916
325050 0.852020254
325450 0.852123592
325750 0.85222693
326050 0.852330268
326250 0.852433605
326550 0.852536943
326950 0.852743619
327050 0.852846957
327450 0.852950295
327650 0.853053632
327950 0.85315697
328150 0.853260308
328350 0.853363646
328650 0.853466984
329050 0.853673659
329250 0.853776997
329450 0.853880335
330050 0.853983673
330350 0.85408701
330750 0.854190348
330850 0.854397024
331350 0.854603699
332250 0.854707037
332350 0.854810375
332450 0.854913713
332650 0.855017051
332750 0.855120389
333350 0.855223726
333450 0.855327064
333950 0.855430402
334450 0.85553374
334850 0.855637078
335250 0.855740415
336650 0.855843753
337150 0.855947091
337650 0.856050429
339650 0.856153767
340150 0.856257104
340350 0.856360442
340450 0.85646378
340650 0.856567118
341050 0.856670456
341150 0.856773794
341650 0.856877131
341950 0.856980469
342250 0.857083807
342450 0.857187145
342550 0.857290483
342850 0.85739382
342950 0.857497158
343250 0.857600496
344750 0.857703834
344850 0.857807172
345550 0.858013847
345650 0.858220523
346450 0.858323861
346650 0.858427199
346950 0.858530536
348150 0.858633874
348350 0.85884055
348750 0.858943888
349250 0.859047225
349950 0.859150563
350150 0.859253901
350650 0.859357239
350850 0.859460577
351050 0.859563914
351450 0.85977059
352050 0.859873928
353550 0.860080603
353850 0.860183941
354050 0.860287279
354150 0.860390617
354550 0.860493955
355350 0.860597293
355650 0.86070063
356150 0.860803968
356250 0.860907306
356650 0.861010644
357350 0.861113982
358150 0.861320657
358450 0.861423995
358850 0.861527333
359050 0.861630671
359550 0.861734008
359750 0.861837346
360050 0.862044022
360450 0.86214736
360550 0.862250698
360650 0.862354035
361350 0.862457373
361950 0.862560711
362750 0.862664049
362850 0.862767387
363250 0.862974062
363450 0.8630774
364850 0.863180738
365250 0.863284076
365350 0.863387413
365450 0.863490751
366050 0.863594089
366150 0.863697427
367550 0.863800765
367650 0.863904103
367750 0.86400744
368450 0.864110778
369050 0.864214116
370150 0.864317454
370650 0.864420792
371050 0.864524129
371150 0.864627467
371350 0.864730805
371450 0.864834143
371750 0.865040818
372050 0.865144156
373250 0.865247494
373450 0.865350832
373950 0.86545417
374750 0.865557507
375150 0.865660845
375750 0.865764183
375950 0.865867521
376350 0.865970859
376450 0.866177534
376650 0.866280872
377050 0.86638421
377850 0.866487548
378850 0.866590886
380150 0.866694223
380550 0.866797561
381150 0.866900899
381250 0.867004237
381450 0.867107575
381550 0.867210912
382250 0.86731425
382950 0.867417588
383050 0.867624264
383250 0.867727602
383350 0.867830939
384050 0.867934277
385250 0.868037615
385650 0.868140953
385850 0.868244291
387350 0.868347628
387450 0.868450966
388450 0.868554304
389050 0.868657642
389350 0.86876098
389450 0.868864317
390250 0.868967655
390450 0.869070993
391250 0.869174331
391650 0.869277669
391750 0.869381007
392050 0.869484344
392350 0.86969102
392850 0.869794358
394950 0.869897696
395750 0.870104371
396050 0.870207709
396350 0.870311047
396450 0.870414385
396750 0.870517722
396950 0.87062106
397950 0.870724398
398650 0.870827736
399250 0.870931074
399350 0.871034411
400250 0.871344425
400350 0.871447763
400750 0.871551101
401550 0.871654438
401650 0.871757776
402050 0.871861114
402150 0.871964452
404250 0.87206779
404550 0.872171127
404750 0.872377803
405850 0.872481141
406650 0.872584479
406750 0.872687816
406850 0.872791154
407450 0.87299783
409150 0.873101168
409250 0.873204506
409550 0.873411181
409750 0.873514519
409950 0.873721195
410450 0.87392787
410750 0.874031208
410950 0.874134546
411150 0.874237884
411250 0.874341221
411350 0.874444559
411550 0.874547897
411750 0.874651235
412750 0.874754573
412850 0.874857911
413050 0.874961248
413250 0.875064586
413550 0.875167924
414150 0.875271262
414650 0.8753746
414750 0.875477937
415050 0.875581275
415450 0.875684613
415550 0.875787951
416250 0.875891289
417050 0.875994626
417250 0.876097964
417550 0.87630464
417750 0.876407978
418750 0.876511315
419650 0.876614653
420350 0.876821329
420650 0.876924667
421150 0.877028005
423750 0.877131342
424350 0.87723468
425650 0.877338018
426850 0.877441356
427050 0.877544694
427250 0.877648031
427450 0.877751369
428450 0.877854707
428550 0.877958045
428650 0.87816472
428750 0.878268058
429050 0.878371396
429950 0.878474734
430050 0.878578072
430150 0.87868141
430550 0.878784747
430750 0.878888085
431250 0.878991423
432350 0.879094761
432550 0.879198099
432750 0.879301436
432850 0.879404774
432950 0.879508112
433350 0.87961145
434350 0.879714788
434650 0.879818125
434850 0.880024801
435350 0.880128139
436450 0.880231477
438250 0.880334815
438650 0.880438152
439050 0.88054149
439750 0.880644828
440050 0.880748166
440150 0.880851504
440250 0.880954841
440750 0.881058179
440850 0.881161517
441050 0.881264855
441850 0.881368193
442350 0.88147153
443050 0.881574868
444050 0.881678206
444950 0.881781544
445750 0.881884882
446050 0.881988219
446150 0.882401571
446350 0.882504909
447250 0.882608246
447850 0.882711584
448050 0.882814922
448250 0.88291826
450950 0.883021598
451450 0.883124935
451650 0.883228273
452150 0.883331611
452350 0.883434949
452550 0.883538287
453650 0.883641624
454250 0.883744962
454450 0.8838483
454550 0.883951638
455950 0.884054976
456350 0.884158314
457350 0.884261651
458350 0.884364989
459450 0.884468327
459750 0.884571665
460050 0.884675003
460550 0.884881678
461050 0.884985016
461950 0.885088354
462050 0.885295029
462150 0.885398367
462450 0.885501705
463250 0.885605043
463350 0.885708381
465150 0.885811719
465450 0.885915056
465850 0.886121732
466450 0.88622507
466650 0.886328408
466750 0.886431745
467250 0.886535083
467850 0.886638421
468650 0.886845097
469450 0.886948434
470150 0.887051772
470350 0.88715511
472150 0.887258448
472950 0.887361786
474050 0.887465123
474750 0.887568461
474850 0.887775137
476950 0.887878475
477450 0.887981813
477550 0.888188488
477650 0.888291826
477950 0.888395164
478050 0.888498502
479750 0.888601839
479850 0.888705177
481050 0.888808515
481350 0.888911853
483550 0.889015191
485250 0.889118528
485350 0.889221866
485750 0.889325204
486850 0.889428542
486950 0.88953188
488050 0.889738555
488150 0.889841893
488350 0.889945231
489150 0.890048569
489250 0.890151907
489350 0.890255244
489550 0.89046192
490950 0.890565258
492550 0.890668596
493550 0.890771933
494150 0.890875271
495450 0.890978609
495750 0.891081947
496450 0.891185285
496950 0.89139196
497250 0.891495298
497850 0.891598636
499150 0.891701974
500650 0.891805312
500750 0.891908649
502150 0.892011987
502450 0.892218663
502550 0.892322001
502850 0.892425338
503550 0.892528676
503850 0.892632014
505350 0.892735352
505650 0.89283869
507450 0.892942027
507650 0.893045365
508450 0.893148703
508650 0.893252041
509250 0.893355379
509450 0.893458717
510050 0.893562054
510850 0.893665392
511050 0.89376873
511950 0.893872068
513450 0.893975406
513650 0.894078743
514050 0.894182081
515450 0.894285419
517550 0.894388757
517650 0.894492095
517750 0.894595432
518350 0.89469877
520450 0.894802108
522850 0.894905446
523250 0.895008784
524150 0.895112122
524950 0.895215459
525150 0.895318797
526550 0.895422135
527450 0.895525473
527850 0.895628811
529350 0.895732148
529850 0.895835486
530450 0.895938824
530750 0.896042162
530850 0.896248837
531350 0.896352175
532050 0.896455513
532450 0.896558851
532650 0.896662189
533750 0.896765527
533950 0.896972202
534050 0.89707554
534150 0.897178878
534450 0.897385553
535950 0.897488891
536550 0.897695567
536750 0.897798905
536950 0.897902242
537050 0.89800558
540450 0.898108918
541650 0.898212256
541950 0.898315594
542350 0.898418931
542850 0.898522269
544150 0.898625607
544650 0.898728945
544950 0.898832283
545750 0.898935621
548350 0.899038958
548750 0.899142296
549950 0.899245634
550750 0.899348972
551350 0.899555647
552450 0.899658985
552550 0.899762323
554050 0.899865661
554350 0.899968999
555550 0.900072336
556150 0.900175674
557850 0.900279012
560150 0.90038235
560550 0.900485688
560850 0.900589026
561350 0.900692363
562350 0.900795701
562850 0.900899039
564350 0.901002377
565450 0.901105715
565750 0.901209052
566450 0.90131239
566850 0.901415728
566950 0.901519066
567050 0.901622404
567350 0.901725741
567550 0.901932417
567650 0.902035755
568050 0.902139093
568550 0.902242431
568950 0.902345768
570450 0.902449106
571050 0.902552444
573750 0.902655782
574050 0.90275912
574550 0.902862457
574950 0.902965795
576150 0.903069133
576550 0.903172471
576750 0.903275809
577650 0.903379146
580250 0.903482484
580750 0.903585822
581850 0.90368916
582150 0.903792498
582550 0.903895835
582850 0.903999173
584750 0.904102511
585550 0.904205849
585750 0.904309187
586250 0.904412525
589850 0.904515862
590550 0.9046192
591250 0.904722538
592050 0.904825876
592750 0.904929214
593050 0.905032551
594550 0.905135889
595250 0.905239227
596550 0.905342565
596750 0.905445903
596850 0.90554924
597150 0.905652578
598150 0.905755916
598950 0.905859254
599150 0.905962592
601450 0.90606593
601750 0.906169267
602850 0.906272605
603550 0.906375943
603850 0.906479281
605350 0.906582619
606250 0.906789294
608150 0.906892632
608450 0.90699597
609450 0.907099308
609850 0.907305983
610350 0.907409321
611650 0.907512659
611850 0.907615997
612750 0.907719335
614650 0.907822672
616050 0.90792601
617950 0.908029348
618250 0.908236024
618850 0.908339361
619350 0.908442699
619550 0.908546037
621350 0.908649375
621450 0.908752713
621650 0.90885605
622850 0.908959388
623050 0.909062726
623150 0.909166064
624150 0.909269402
624250 0.909476077
625150 0.909579415
626650 0.909682753
627050 0.909786091
628050 0.909889429
628350 0.909992766
633250 0.910096104
633450 0.910199442
634250 0.91030278
634350 0.910406118
635750 0.910509455
636150 0.910612793
636450 0.910716131
636550 0.910819469
637350 0.910922807
640750 0.911026144
641850 0.911129482
642950 0.91123282
643950 0.911336158
645850 0.911439496
646250 0.911542834
647050 0.911646171
647150 0.911852847
648050 0.911956185
648150 0.912059523
648850 0.91216286
649050 0.912266198
649150 0.912472874
650350 0.912576212
650450 0.912679549
651150 0.912782887
653350 0.912886225
653850 0.912989563
656050 0.913092901
657450 0.913196239
659450 0.913299576
661750 0.913402914
664850 0.913506252
665650 0.91360959
666150 0.913712928
666550 0.913816265
667450 0.913919603
667750 0.914022941
667950 0.914126279
668050 0.914229617
668550 0.914332954
668650 0.914436292
669550 0.91453963
671150 0.914642968
672350 0.914746306
675550 0.914849643
675750 0.914952981
676850 0.915056319
677850 0.915159657
678150 0.915262995
678450 0.915366333
678650 0.91546967
679350 0.915573008
680250 0.915676346
680750 0.915779684
681850 0.915986359
682950 0.916193035
683050 0.916296373
687450 0.916399711
688450 0.916503048
691850 0.916606386
692050 0.916709724
692150 0.916813062
692450 0.9169164
694150 0.917019738
694550 0.917123075
696350 0.917226413
697850 0.917329751
702350 0.917433089
703750 0.917536427
707250 0.917639764
708450 0.917743102
708850 0.91784644
708950 0.917949778
710650 0.918053116
710850 0.918156453
711550 0.918259791
711750 0.918363129
713950 0.918466467
714050 0.918569805
716150 0.918673143
717650 0.91877648
719550 0.918879818
721350 0.918983156
722750 0.919086494
727250 0.919189832
728250 0.919293169
728750 0.919396507
732750 0.919499845
732850 0.919603183
733050 0.919706521
733250 0.919809858
734850 0.919913196
735150 0.920016534
739250 0.920119872
740050 0.92022321
740550 0.920326547
743150 0.920429885
743750 0.920533223
745150 0.920636561
747950 0.920739899
748350 0.920843237
748850 0.920946574
749450 0.921049912
750150 0.92115325
750650 0.921256588
753250 0.921359926
755550 0.921463263
755650 0.921566601
757550 0.921669939
758450 0.921773277
759150 0.921876615
760750 0.921979952
762550 0.92208329
763550 0.922186628
763750 0.922289966
763850 0.922393304
764350 0.922496642
768150 0.922599979
769150 0.922703317
770950 0.922806655
771450 0.922909993
771550 0.923013331
772450 0.923116668
772850 0.923220006
774550 0.923323344
777650 0.923426682
778750 0.92353002
778950 0.923633357
780050 0.923736695
780450 0.923840033
780950 0.923943371
786950 0.924046709
787650 0.924150047
787750 0.924253384
788350 0.924356722
789950 0.92446006
790050 0.924563398
790150 0.924666736
790350 0.924770073
790650 0.924873411
790850 0.924976749
792250 0.925183425
796050 0.925286762
796750 0.9253901
796850 0.925493438
797450 0.925596776
797650 0.925700114
799450 0.925803451
801150 0.925906789
801850 0.926010127
802150 0.926113465
802250 0.926216803
803050 0.926320141
804350 0.926423478
805150 0.926526816
805750 0.926630154
809450 0.926733492
812550 0.92683683
816850 0.926940167
817250 0.927146843
817350 0.927250181
818750 0.927353519
820750 0.927456856
822750 0.927560194
822850 0.927663532
825050 0.92776687
825750 0.927870208
826150 0.927973546
826450 0.928076883
828150 0.928180221
828650 0.928283559
832150 0.928386897
832750 0.928593572
832850 0.92869691
832950 0.928903586
833450 0.929006924
834150 0.929110261
836250 0.929213599
836950 0.929316937
837450 0.929420275
838850 0.929626951
839250 0.929730288
839750 0.929833626
841050 0.930040302
842850 0.93014364
843350 0.930246977
843450 0.930350315
843950 0.930453653
845350 0.930556991
846850 0.930660329
855250 0.930763666
856050 0.930867004
856150 0.930970342
857150 0.93107368
858550 0.931177018
860650 0.931280355
861050 0.931383693
864250 0.931487031
865350 0.931590369
866450 0.931693707
870150 0.931797045
870350 0.931900382
872250 0.93200372
872350 0.932107058
875350 0.932210396
877050 0.932313734
877150 0.932417071
878650 0.932520409
879650 0.932623747
883250 0.932727085
885650 0.932830423
888150 0.93293376
889850 0.933037098
893750 0.933140436
893850 0.933243774
898450 0.933347112
899650 0.93345045
901150 0.933553787
905050 0.933657125
909750 0.933760463
913850 0.933863801
914250 0.934070476
914850 0.934173814
915950 0.934277152
922450 0.93438049
923050 0.934483828
924050 0.934587165
924450 0.934690503
925350 0.934793841
926450 0.934897179
928350 0.935000517
929550 0.935103855
934450 0.935207192
934950 0.93531053
935250 0.935413868
936850 0.935517206
937550 0.935620544
939450 0.935723881
940050 0.935827219
942550 0.935930557
943650 0.936033895
944250 0.936137233
947450 0.93624057
948450 0.936343908
949050 0.936447246
950850 0.936550584
951150 0.936653922
957250 0.936757259
959750 0.936860597
960250 0.936963935
960850 0.937170611
961650 0.937273949
963050 0.937480624
964850 0.9376873
965350 0.937790638
970450 0.937893975
970850 0.937997313
971150 0.938100651
971350 0.938203989
971750 0.938307327
981650 0.938410664
985150 0.938514002
986450 0.93861734
986550 0.938824016
988350 0.938927354
988550 0.939030691
989250 0.939134029
989450 0.939237367
990150 0.939340705
991250 0.939444043
995550 0.93954738
995750 0.939650718
996450 0.939754056
996650 0.939857394
998550 0.939960732
1002350 0.940064069
1004350 0.940167407
1007350 0.940270745
1007750 0.940374083
1007850 0.940477421
1009550 0.940580758
1010150 0.940684096
1010250 0.940787434
1010550 0.940890772
1011850 0.94099411
1012550 0.941097448
1014150 0.941200785
1014850 0.941304123
1015350 0.941407461
1016250 0.941510799
1016650 0.941614137
1017650 0.941717474
1019750 0.941820812
1023450 0.94192415
1025850 0.942027488
1026650 0.942130826
1034650 0.942234163
1034950 0.942337501
1036350 0.942440839
1039850 0.942647515
1043350 0.94285419
1048450 0.942957528
1048750 0.943060866
1050150 0.943164204
1053250 0.943267542
1056950 0.943370879
1057850 0.943474217
1059750 0.943577555
1060250 0.943680893
1067450 0.943784231
1070450 0.943887568
1075850 0.943990906
1080450 0.944094244
1083850 0.944197582
1085250 0.94430092
1085550 0.944404258
1086350 0.944507595
1087350 0.944610933
1096750 0.944714271
1099350 0.944817609
1100150 0.944920947
1101850 0.945024284
1105750 0.945127622
1107150 0.94523096
1109450 0.945334298
1110350 0.945437636
1119650 0.945540973
1124350 0.945644311
1128750 0.945747649
1130950 0.945850987
1132550 0.945954325
1135950 0.946057662
1141550 0.946161
1143850 0.946264338
1144150 0.946367676
1158950 0.946471014
1159350 0.946574352
1160550 0.946677689
1167850 0.946781027
1168150 0.946884365
1169450 0.946987703
1171650 0.947091041
1172850 0.947194378
1173850 0.947297716
1173950 0.947401054
1181950 0.947504392
1182050 0.94760773
1183950 0.947711067
1184650 0.947814405
1190750 0.947917743
1192650 0.948021081
1194750 0.948124419
1196350 0.948227757
1201050 0.948331094
1204050 0.948434432
1209550 0.94853777
1211550 0.948641108
1218550 0.948744446
1221750 0.948847783
1223850 0.948951121
1231250 0.949054459
1233350 0.949157797
1236650 0.949261135
1243250 0.949364472
1244450 0.94946781
1248250 0.949571148
1253050 0.949674486
1253750 0.949777824
1254650 0.949881162
1256650 0.949984499
1263750 0.950087837
1278050 0.950191175
1280550 0.950294513
1282050 0.950397851
1283350 0.950501188
1290350 0.950604526
1297650 0.950707864
1299750 0.950811202
1305650 0.95091454
1307050 0.951017877
1310050 0.951121215
1310350 0.951224553
1317350 0.951327891
1319650 0.951431229
1323050 0.951534566
1326850 0.951637904
1327050 0.951741242
1329650 0.95184458
1333950 0.951947918
1349550 0.952051256
1350850 0.952154593
1356050 0.952257931
1358750 0.952361269
1358850 0.952464607
1359850 0.952567945
1361550 0.952671282
1365150 0.95277462
1369950 0.952877958
1380350 0.952981296
1381250 0.953084634
1381750 0.953187971
1382650 0.953291309
1383150 0.953394647
1385250 0.953497985
1387250 0.953601323
1387650 0.953704661
1390550 0.953807998
1395450 0.953911336
1415350 0.954014674
1420450 0.954118012
1421450 0.95422135
1424750 0.954324687
1425650 0.954428025
1429750 0.954531363
1430850 0.954634701
1434250 0.954738039
1435950 0.954841376
1439950 0.954944714
1443850 0.955048052
1447550 0.95515139
1449650 0.955254728
1450150 0.955358066
1453750 0.955461403
1456050 0.955564741
1458450 0.955668079
1459450 0.955771417
1464350 0.955874755
1466850 0.955978092
1475950 0.95608143
1476250 0.956184768
1477950 0.956288106
1478850 0.956391444
1478950 0.956494781
1486750 0.956598119
1492050 0.956701457
1497250 0.956804795
1502050 0.956908133
1502750 0.95701147
1505650 0.957114808
1506350 0.957218146
1512650 0.957321484
1520950 0.957424822
1525350 0.95752816
1530850 0.957631497
1531150 0.957734835
1532550 0.957838173
1533550 0.957941511
1540550 0.958044849
1546550 0.958148186
1550550 0.958251524
1553450 0.958354862
1555950 0.9584582
1557850 0.958561538
1568950 0.958664875
1574250 0.958768213
1575950 0.958871551
1582450 0.958974889
1589450 0.959078227
1598550 0.959181565
1600250 0.959284902
1605050 0.95938824
1606150 0.959491578
1610050 0.959594916
1610850 0.959698254
1616150 0.959801591
1617950 0.959904929
1622350 0.960008267
1635850 0.960111605
1640350 0.960214943
1641750 0.96031828
1644550 0.960421618
1660250 0.960524956
1662850 0.960628294
1665050 0.960731632
1666050 0.96083497
1666350 0.960938307
1668350 0.961041645
1668750 0.961144983
1670250 0.961248321
1672350 0.961351659
1675050 0.961454996
1675750 0.961558334
1677550 0.961661672
1679650 0.96176501
1681050 0.961868348
1686250 0.961971685
1696950 0.962075023
1697950 0.962178361
1698950 0.962281699
1700350 0.962385037
1707150 0.962488374
1712850 0.962591712
1719950 0.96269505
1723550 0.962798388
1724250 0.962901726
1725750 0.963005064
1741950 0.963108401
1747650 0.963211739
1750650 0.963315077
1758250 0.963418415
1759450 0.963521753
1762050 0.96362509
1767950 0.963728428
1769350 0.963831766
1776850 0.963935104
1785150 0.964141779
1793050 0.964245117
1794250 0.964348455
1795750 0.964451793
1798150 0.964555131
1806750 0.964658469
1814650 0.964761806
1815350 0.964865144
1819550 0.964968482
1843150 0.96507182
1847150 0.965175158
1854150 0.965278495
1854950 0.965381833
1863550 0.965485171
1874450 0.965588509
1878750 0.965691847
1893750 0.965795184
1898150 0.965898522
1905950 0.96600186
1924050 0.966105198
1930050 0.966208536
1933050 0.966311874
1934350 0.966415211
1941750 0.966518549
1944150 0.966621887
1946050 0.966725225
1953750 0.966828563
1954850 0.9669319
1955450 0.967035238
1963850 0.967138576
1975050 0.967241914
1984250 0.967345252
1988150 0.967448589
1997550 0.967551927
2002150 0.967655265
2008050 0.967758603
2017950 0.967861941
2035150 0.967965278
2036650 0.968068616
2045350 0.968171954
2047150 0.968275292
2047450 0.96837863
2056350 0.968481968
2060750 0.968585305
2061150 0.968688643
2064050 0.968791981
2086750 0.968895319
2087150 0.968998657
2099050 0.969101994
2100550 0.969205332
2103150 0.96930867
2120450 0.969412008
2123150 0.969515346
2131250 0.969618683
2141050 0.969722021
2148050 0.969825359
2166050 0.969928697
2169550 0.970032035
2171250 0.970135373
2177550 0.97023871
2210050 0.970342048
2211250 0.970445386
2215950 0.970548724
2216150 0.970652062
2231950 0.970755399
2232350 0.970858737
2241950 0.970962075
2242550 0.971065413
2247450 0.971168751
2257350 0.971272088
2259950 0.971375426
2261950 0.971478764
2274050 0.971582102
2278950 0.97168544
2283250 0.971788778
2283950 0.971892115
2289950 0.971995453
2297550 0.972098791
2305650 0.972202129
2307950 0.972305467
2318250 0.972408804
2326050 0.972512142
2337950 0.97261548
2344950 0.972718818
2354950 0.972822156
2392850 0.972925493
2397750 0.973028831
2401350 0.973132169
2403250 0.973235507
2415650 0.973338845
2431850 0.973442182
2437150 0.97354552
2441350 0.973648858
2451950 0.973752196
2465050 0.973855534
2468950 0.973958872
2473750 0.974062209
2480850 0.974165547
2481950 0.974268885
2512750 0.974372223
2513350 0.974475561
2523150 0.974578898
2527450 0.974682236
2527550 0.974785574
2530750 0.974888912
2546650 0.97499225
2557450 0.975095587
2585450 0.975198925
2595450 0.975302263
2601850 0.975405601
2615250 0.975508939
2620550 0.975612277
2621250 0.975715614
2622850 0.975818952
2636250 0.97592229
2648650 0.976025628
2661150 0.976128966
2681650 0.976232303
2683950 0.976335641
2685050 0.976438979
2701550 0.976542317
2714750 0.976645655
2725450 0.976748992
2756350 0.97685233
2761950 0.976955668
2774550 0.977059006
2802650 0.977162344
2850150 0.977265682
2851350 0.977369019
2864550 0.977472357
2866650 0.977575695
2888650 0.977679033
2898650 0.977782371
2911950 0.977885708
2942750 0.977989046
2947750 0.978092384
2958350 0.978195722
2974250 0.97829906
2974350 0.978402397
2977250 0.978505735
3012250 0.978609073
3027750 0.978712411
3061650 0.978815749
3065550 0.978919086
3067950 0.979022424
3076750 0.979125762
3080850 0.9792291
3122850 0.979332438
