50	8.27300930714e-05	0.00827300930714
150	0.000372285418821	0.0455015511892
250	0.000328335056877	0.0783350568769
350	0.000405894519131	0.11892450879
450	0.000245604963806	0.143485005171
550	0.000317993795243	0.175284384695
650	0.000284384694933	0.203722854188
750	0.000315408479835	0.235263702172
850	0.000188728024819	0.254136504654
950	0.000219751809721	0.276111685626
1050	0.000196483971044	0.29576008273
1150	0.000160289555326	0.311789038263
1250	0.000180972078594	0.329886246122
1350	0.000230093071355	0.352895553257
1450	0.000186142709411	0.371509824199
1550	0.000217166494312	0.39322647363
1650	0.000219751809721	0.415201654602
1750	0.00017063081696	0.432264736298
1850	0.000147362978283	0.447001034126
1950	0.0001525336091	0.462254395036
2050	0.000124095139607	0.474663908997
2150	0.000193898655636	0.49405377456
2250	0.00011892450879	0.50594622544
2350	0.000111168562565	0.517063081696
2450	0.000103412616339	0.52740434333
2550	9.56566701138e-05	0.536970010341
2650	0.00011892450879	0.54886246122
2750	8.53154084798e-05	0.557394002068
2850	0.000147362978283	0.572130299897
2950	0.000126680455016	0.584798345398
3050	0.000124095139607	0.597207859359
3150	9.56566701138e-05	0.60677352637
3250	9.30713547053e-05	0.616080661841
3350	9.30713547053e-05	0.625387797311
3450	0.000108583247156	0.636246122027
3550	6.20475698035e-05	0.642450879007
3650	5.9462254395e-05	0.648397104447
3750	2.58531540848e-05	0.650982419855
3850	6.20475698035e-05	0.657187176836
3950	5.42916235781e-05	0.662616339193
4050	4.65356773526e-05	0.667269906929
4150	3.10237849018e-05	0.670372285419
4250	7.23888314374e-05	0.677611168563
4350	3.36091003102e-05	0.680972078594
4450	4.39503619442e-05	0.685367114788
4550	5.17063081696e-05	0.690537745605
4650	2.58531540848e-05	0.693123061013
4750	3.36091003102e-05	0.696483971044
4850	5.42916235781e-05	0.701913133402
4950	2.32678386763e-05	0.70423991727
5050	2.84384694933e-05	0.707083764219
5150	4.13650465357e-05	0.711220268873
5250	3.87797311272e-05	0.715098241986
5350	4.39503619442e-05	0.71949327818
5450	4.39503619442e-05	0.723888314374
5550	3.61944157187e-05	0.727507755946
5650	2.84384694933e-05	0.730351602896
5750	3.87797311272e-05	0.734229576008
5850	3.10237849018e-05	0.737331954498
5950	2.84384694933e-05	0.740175801448
6050	3.87797311272e-05	0.74405377456
6150	4.39503619442e-05	0.748448810755
6250	3.61944157187e-05	0.752068252327
6350	4.13650465357e-05	0.75620475698
6450	5.17063081696e-05	0.761375387797
6550	5.42916235781e-05	0.766804550155
6650	3.61944157187e-05	0.770423991727
6750	2.32678386763e-05	0.772750775595
6850	2.06825232678e-05	0.774819027921
6950	4.13650465357e-05	0.778955532575
7050	3.10237849018e-05	0.782057911065
7150	3.10237849018e-05	0.785160289555
7250	2.58531540848e-05	0.787745604964
7350	3.87797311272e-05	0.791623578077
7450	2.32678386763e-05	0.793950361944
7550	2.58531540848e-05	0.796535677353
7650	2.32678386763e-05	0.79886246122
7750	5.17063081696e-05	0.804033092037
7850	2.58531540848e-05	0.806618407446
7950	1.80972078594e-05	0.808428128232
8050	1.03412616339e-05	0.809462254395
8150	2.84384694933e-05	0.812306101344
8250	1.29265770424e-05	0.813598759049
8350	1.55118924509e-05	0.815149948294
8450	2.84384694933e-05	0.817993795243
8550	3.10237849018e-05	0.821096173733
8650	2.58531540848e-05	0.823681489142
8750	2.06825232678e-05	0.825749741468
8850	1.03412616339e-05	0.826783867632
8950	4.91209927611e-05	0.831695966908
9050	2.58531540848e-06	0.831954498449
9150	2.58531540848e-06	0.83221302999
