CopyNumber	CumulativeDistributionFunction
   1.0251938e+05   7.1706107e-01
   1.0265312e+05   7.1737109e-01
   1.0278688e+05   7.1747442e-01
   1.0292062e+05   7.1768110e-01
   1.0305438e+05   7.1778444e-01
   1.0318812e+05   7.1819779e-01
   1.0332188e+05   7.1830113e-01
   1.0345562e+05   7.1861114e-01
   1.0358938e+05   7.1871448e-01
   1.0372312e+05   7.1912783e-01
   1.0399062e+05   7.1954118e-01
   1.0412438e+05   7.1985119e-01
   1.0425812e+05   7.1995453e-01
   1.0452562e+05   7.2026454e-01
   1.0465938e+05   7.2036788e-01
   1.0479312e+05   7.2067790e-01
   1.0492688e+05   7.2109125e-01
   1.0519438e+05   7.2119459e-01
   1.0532812e+05   7.2129792e-01
   1.0546188e+05   7.2140126e-01
   1.0559562e+05   7.2150460e-01
   1.0586312e+05   7.2181461e-01
   1.0599688e+05   7.2202129e-01
   1.0613062e+05   7.2212463e-01
   1.0626438e+05   7.2253798e-01
   1.0639812e+05   7.2305467e-01
   1.0653188e+05   7.2315800e-01
   1.0666562e+05   7.2326134e-01
   1.0679938e+05   7.2346802e-01
   1.0693312e+05   7.2377803e-01
   1.0706688e+05   7.2388137e-01
   1.0720062e+05   7.2408804e-01
   1.0733438e+05   7.2429472e-01
   1.0746812e+05   7.2470807e-01
   1.0760188e+05   7.2481141e-01
   1.0773562e+05   7.2491475e-01
   1.0786938e+05   7.2512142e-01
   1.0813688e+05   7.2532810e-01
   1.0827062e+05   7.2574145e-01
   1.0840438e+05   7.2594812e-01
   1.0867188e+05   7.2615480e-01
   1.0880562e+05   7.2625814e-01
   1.0893938e+05   7.2636148e-01
   1.0920688e+05   7.2667149e-01
   1.0934062e+05   7.2677483e-01
   1.0947438e+05   7.2687816e-01
   1.0960812e+05   7.2698150e-01
   1.0974188e+05   7.2708484e-01
   1.0987562e+05   7.2739485e-01
   1.1000938e+05   7.2760153e-01
   1.1027688e+05   7.2770487e-01
   1.1041062e+05   7.2780821e-01
   1.1067812e+05   7.2791154e-01
   1.1081188e+05   7.2822156e-01
   1.1094562e+05   7.2832489e-01
   1.1107938e+05   7.2842823e-01
   1.1121312e+05   7.2873825e-01
   1.1148062e+05   7.2904826e-01
   1.1161438e+05   7.2935827e-01
   1.1174812e+05   7.2946161e-01
   1.1188188e+05   7.2956495e-01
   1.1201562e+05   7.2977162e-01
   1.1214938e+05   7.2997830e-01
   1.1241688e+05   7.3018497e-01
   1.1255062e+05   7.3028831e-01
   1.1268438e+05   7.3049499e-01
   1.1281812e+05   7.3090834e-01
   1.1295188e+05   7.3111501e-01
   1.1308562e+05   7.3121835e-01
   1.1321938e+05   7.3132169e-01
   1.1348688e+05   7.3163170e-01
   1.1362062e+05   7.3173504e-01
   1.1388812e+05   7.3183838e-01
   1.1415562e+05   7.3214839e-01
   1.1428938e+05   7.3225173e-01
   1.1455688e+05   7.3235507e-01
   1.1482438e+05   7.3256174e-01
   1.1495812e+05   7.3287176e-01
   1.1509188e+05   7.3318177e-01
   1.1522562e+05   7.3328511e-01
   1.1535938e+05   7.3338845e-01
   1.1549312e+05   7.3349178e-01
   1.1562688e+05   7.3390514e-01
   1.1589438e+05   7.3400847e-01
   1.1602812e+05   7.3431849e-01
   1.1616188e+05   7.3452516e-01
   1.1629562e+05   7.3462850e-01
   1.1642938e+05   7.3473184e-01
   1.1656312e+05   7.3493851e-01
   1.1669688e+05   7.3514519e-01
   1.1683062e+05   7.3535187e-01
   1.1696438e+05   7.3545520e-01
   1.1709812e+05   7.3566188e-01
   1.1723188e+05   7.3586855e-01
   1.1736562e+05   7.3597189e-01
   1.1749938e+05   7.3607523e-01
   1.1776688e+05   7.3628191e-01
   1.1790062e+05   7.3648858e-01
   1.1803438e+05   7.3679859e-01
   1.1830188e+05   7.3700527e-01
   1.1843562e+05   7.3710861e-01
   1.1856938e+05   7.3721195e-01
   1.1870312e+05   7.3752196e-01
   1.1883688e+05   7.3772863e-01
   1.1897062e+05   7.3793531e-01
   1.1923812e+05   7.3803865e-01
   1.1937188e+05   7.3814199e-01
   1.1950562e+05   7.3824532e-01
   1.1977312e+05   7.3845200e-01
   1.1990688e+05   7.3886535e-01
   1.2030812e+05   7.3896869e-01
   1.2057562e+05   7.3917536e-01
   1.2070938e+05   7.3927870e-01
   1.2084312e+05   7.3948538e-01
   1.2111062e+05   7.3958872e-01
   1.2124438e+05   7.3969205e-01
   1.2137812e+05   7.3979539e-01
   1.2151188e+05   7.4020874e-01
   1.2164562e+05   7.4031208e-01
   1.2177938e+05   7.4051876e-01
   1.2204688e+05   7.4062209e-01
   1.2218062e+05   7.4082877e-01
   1.2231438e+05   7.4093211e-01
   1.2258188e+05   7.4103544e-01
   1.2271562e+05   7.4113878e-01
   1.2284938e+05   7.4134546e-01
   1.2298312e+05   7.4144880e-01
   1.2311688e+05   7.4155213e-01
   1.2325062e+05   7.4165547e-01
   1.2338438e+05   7.4196549e-01
   1.2351812e+05   7.4206882e-01
   1.2365188e+05   7.4227550e-01
   1.2391938e+05   7.4237884e-01
   1.2405312e+05   7.4268885e-01
   1.2418688e+05   7.4299886e-01
   1.2432062e+05   7.4330888e-01
   1.2445438e+05   7.4341221e-01
   1.2472188e+05   7.4351555e-01
   1.2485562e+05   7.4372223e-01
   1.2512312e+05   7.4413558e-01
   1.2525688e+05   7.4444559e-01
   1.2539062e+05   7.4454893e-01
   1.2552438e+05   7.4496228e-01
   1.2565812e+05   7.4506562e-01
   1.2579188e+05   7.4527230e-01
   1.2592562e+05   7.4547897e-01
   1.2605938e+05   7.4558231e-01
   1.2619312e+05   7.4568565e-01
   1.2632688e+05   7.4578898e-01
   1.2646062e+05   7.4589232e-01
   1.2659438e+05   7.4599566e-01
   1.2699562e+05   7.4609900e-01
   1.2753062e+05   7.4620234e-01
   1.2766438e+05   7.4630567e-01
   1.2793188e+05   7.4651235e-01
   1.2819938e+05   7.4661569e-01
   1.2846688e+05   7.4702904e-01
   1.2873438e+05   7.4733905e-01
   1.2886812e+05   7.4744239e-01
   1.2900188e+05   7.4754573e-01
   1.2913562e+05   7.4764906e-01
   1.2940312e+05   7.4775240e-01
   1.2953688e+05   7.4795908e-01
   1.2967062e+05   7.4806242e-01
   1.2980438e+05   7.4816575e-01
   1.3033938e+05   7.4837243e-01
   1.3047312e+05   7.4847577e-01
   1.3060688e+05   7.4878578e-01
   1.3074062e+05   7.4888912e-01
   1.3087438e+05   7.4909579e-01
   1.3100812e+05   7.4919913e-01
   1.3114188e+05   7.4950915e-01
   1.3127562e+05   7.4961248e-01
   1.3140938e+05   7.4971582e-01
   1.3154312e+05   7.4981916e-01
   1.3194438e+05   7.4992250e-01
   1.3207812e+05   7.5002583e-01
   1.3247938e+05   7.5012917e-01
   1.3261312e+05   7.5023251e-01
   1.3274688e+05   7.5033585e-01
   1.3301438e+05   7.5043919e-01
   1.3328188e+05   7.5064586e-01
   1.3354938e+05   7.5074920e-01
   1.3368312e+05   7.5105921e-01
   1.3381688e+05   7.5126589e-01
   1.3408438e+05   7.5136923e-01
   1.3461938e+05   7.5167924e-01
   1.3475312e+05   7.5178258e-01
   1.3488688e+05   7.5219593e-01
   1.3515438e+05   7.5240260e-01
   1.3528812e+05   7.5271262e-01
   1.3582312e+05   7.5281596e-01
   1.3609062e+05   7.5291929e-01
   1.3622438e+05   7.5302263e-01
   1.3635812e+05   7.5312597e-01
   1.3649188e+05   7.5333264e-01
   1.3675938e+05   7.5343598e-01
   1.3689312e+05   7.5353932e-01
   1.3702688e+05   7.5364266e-01
   1.3716062e+05   7.5384933e-01
   1.3729438e+05   7.5395267e-01
   1.3742812e+05   7.5426268e-01
   1.3769562e+05   7.5446936e-01
   1.3796312e+05   7.5457270e-01
   1.3809688e+05   7.5477937e-01
   1.3823062e+05   7.5488271e-01
   1.3836438e+05   7.5498605e-01
   1.3863188e+05   7.5508939e-01
   1.3876562e+05   7.5519273e-01
   1.3889938e+05   7.5560608e-01
   1.3903312e+05   7.5591609e-01
   1.3930062e+05   7.5601943e-01
   1.3943438e+05   7.5632944e-01
   1.3956812e+05   7.5643278e-01
   1.3970188e+05   7.5653612e-01
   1.3996938e+05   7.5663945e-01
   1.4023688e+05   7.5705281e-01
   1.4037062e+05   7.5725948e-01
   1.4050438e+05   7.5736282e-01
   1.4063812e+05   7.5756949e-01
   1.4077188e+05   7.5767283e-01
   1.4090562e+05   7.5787951e-01
   1.4117312e+05   7.5829286e-01
   1.4130688e+05   7.5839620e-01
   1.4157438e+05   7.5860287e-01
   1.4170812e+05   7.5870621e-01
   1.4184188e+05   7.5880955e-01
   1.4224312e+05   7.5901622e-01
   1.4237688e+05   7.5922290e-01
   1.4251062e+05   7.5932624e-01
   1.4264438e+05   7.5953291e-01
   1.4277812e+05   7.5963625e-01
   1.4291188e+05   7.5984293e-01
   1.4317938e+05   7.5994626e-01
   1.4331312e+05   7.6015294e-01
   1.4371438e+05   7.6025628e-01
   1.4384812e+05   7.6046295e-01
   1.4424938e+05   7.6056629e-01
   1.4451688e+05   7.6066963e-01
   1.4465062e+05   7.6087630e-01
   1.4478438e+05   7.6108298e-01
   1.4491812e+05   7.6139299e-01
   1.4505188e+05   7.6149633e-01
   1.4518562e+05   7.6190968e-01
   1.4545312e+05   7.6201302e-01
   1.4572062e+05   7.6211636e-01
   1.4585438e+05   7.6221970e-01
   1.4598812e+05   7.6242637e-01
   1.4612188e+05   7.6263305e-01
   1.4665688e+05   7.6273639e-01
   1.4679062e+05   7.6283972e-01
   1.4692438e+05   7.6294306e-01
   1.4719188e+05   7.6304640e-01
   1.4732562e+05   7.6314974e-01
   1.4759312e+05   7.6325307e-01
   1.4772688e+05   7.6335641e-01
   1.4786062e+05   7.6345975e-01
   1.4812812e+05   7.6356309e-01
   1.4852938e+05   7.6366643e-01
   1.4879688e+05   7.6387310e-01
   1.4893062e+05   7.6397644e-01
   1.4919812e+05   7.6407978e-01
   1.4973312e+05   7.6428645e-01
   1.5013438e+05   7.6438979e-01
   1.5040188e+05   7.6459647e-01
   1.5093688e+05   7.6480314e-01
   1.5107062e+05   7.6490648e-01
   1.5160562e+05   7.6511315e-01
   1.5173938e+05   7.6521649e-01
   1.5187312e+05   7.6542317e-01
   1.5214062e+05   7.6562984e-01
   1.5227438e+05   7.6583652e-01
   1.5240812e+05   7.6604320e-01
   1.5254188e+05   7.6614653e-01
   1.5267562e+05   7.6645655e-01
   1.5280938e+05   7.6655988e-01
   1.5307688e+05   7.6676656e-01
   1.5321062e+05   7.6697324e-01
   1.5334438e+05   7.6728325e-01
   1.5374562e+05   7.6759326e-01
   1.5401312e+05   7.6769660e-01
   1.5428062e+05   7.6779994e-01
   1.5441438e+05   7.6790328e-01
   1.5454812e+05   7.6800661e-01
   1.5468188e+05   7.6810995e-01
   1.5494938e+05   7.6821329e-01
   1.5508312e+05   7.6831663e-01
   1.5521688e+05   7.6852330e-01
   1.5561812e+05   7.6872998e-01
   1.5575188e+05   7.6883332e-01
   1.5601938e+05   7.6893665e-01
   1.5628688e+05   7.6935001e-01
   1.5642062e+05   7.6945334e-01
   1.5655438e+05   7.6955668e-01
   1.5695562e+05   7.6966002e-01
   1.5708938e+05   7.6976336e-01
   1.5762438e+05   7.6986669e-01
   1.5775812e+05   7.6997003e-01
   1.5789188e+05   7.7028005e-01
   1.5815938e+05   7.7038338e-01
   1.5829312e+05   7.7048672e-01
   1.5842688e+05   7.7059006e-01
   1.5869438e+05   7.7069340e-01
   1.5882812e+05   7.7090007e-01
   1.5909562e+05   7.7110675e-01
   1.5922938e+05   7.7121009e-01
   1.5936312e+05   7.7131342e-01
   1.5949688e+05   7.7162344e-01
   1.5963062e+05   7.7172677e-01
   1.6016562e+05   7.7183011e-01
   1.6029938e+05   7.7203679e-01
   1.6043312e+05   7.7214013e-01
   1.6056688e+05   7.7234680e-01
   1.6070062e+05   7.7245014e-01
   1.6096812e+05   7.7265682e-01
   1.6110188e+05   7.7286349e-01
   1.6123562e+05   7.7307017e-01
   1.6136938e+05   7.7327684e-01
   1.6150312e+05   7.7338018e-01
   1.6163688e+05   7.7348352e-01
   1.6190438e+05   7.7369019e-01
   1.6203812e+05   7.7400021e-01
   1.6230562e+05   7.7410354e-01
   1.6257312e+05   7.7420688e-01
   1.6270688e+05   7.7451690e-01
   1.6284062e+05   7.7462023e-01
   1.6310812e+05   7.7472357e-01
   1.6324188e+05   7.7482691e-01
   1.6364312e+05   7.7493025e-01
   1.6377688e+05   7.7513692e-01
   1.6391062e+05   7.7534360e-01
   1.6404438e+05   7.7544694e-01
   1.6444562e+05   7.7555027e-01
   1.6471312e+05   7.7586029e-01
   1.6498062e+05   7.7596363e-01
   1.6511438e+05   7.7606696e-01
   1.6524812e+05   7.7627364e-01
   1.6618438e+05   7.7648031e-01
   1.6658562e+05   7.7668699e-01
   1.6685312e+05   7.7679033e-01
   1.6738812e+05   7.7689367e-01
   1.6765562e+05   7.7699700e-01
   1.6778938e+05   7.7710034e-01
   1.6805688e+05   7.7730702e-01
   1.6819062e+05   7.7751369e-01
   1.6832438e+05   7.7761703e-01
   1.6859188e+05   7.7772037e-01
   1.6885938e+05   7.7782371e-01
   1.6899312e+05   7.7803038e-01
   1.6939438e+05   7.7823706e-01
   1.6966188e+05   7.7844373e-01
   1.6979562e+05   7.7854707e-01
   1.6992938e+05   7.7865041e-01
   1.7019688e+05   7.7896042e-01
   1.7033062e+05   7.7916710e-01
   1.7046438e+05   7.7927044e-01
   1.7059812e+05   7.7937377e-01
   1.7073188e+05   7.7947711e-01
   1.7126688e+05   7.7958045e-01
   1.7140062e+05   7.7968379e-01
   1.7153438e+05   7.7978712e-01
   1.7166812e+05   7.7989046e-01
   1.7193562e+05   7.7999380e-01
   1.7220312e+05   7.8030381e-01
   1.7233688e+05   7.8040715e-01
   1.7260438e+05   7.8051049e-01
   1.7287188e+05   7.8061383e-01
   1.7313938e+05   7.8071716e-01
   1.7340688e+05   7.8082050e-01
   1.7354062e+05   7.8102718e-01
   1.7380812e+05   7.8113052e-01
   1.7420938e+05   7.8164720e-01
   1.7447688e+05   7.8175054e-01
   1.7461062e+05   7.8185388e-01
   1.7474438e+05   7.8206056e-01
   1.7501188e+05   7.8216389e-01
   1.7527938e+05   7.8237057e-01
   1.7568062e+05   7.8247391e-01
   1.7581438e+05   7.8268058e-01
   1.7594812e+05   7.8278392e-01
   1.7621562e+05   7.8288726e-01
   1.7634938e+05   7.8309393e-01
   1.7648312e+05   7.8330061e-01
   1.7675062e+05   7.8340395e-01
   1.7741938e+05   7.8350729e-01
   1.7755312e+05   7.8361062e-01
   1.7768688e+05   7.8371396e-01
   1.7782062e+05   7.8381730e-01
   1.7822188e+05   7.8392064e-01
   1.7835562e+05   7.8402397e-01
   1.7848938e+05   7.8412731e-01
   1.7875688e+05   7.8423065e-01
   1.7929188e+05   7.8433399e-01
   1.7955938e+05   7.8443733e-01
   1.7969312e+05   7.8454066e-01
   1.7996062e+05   7.8464400e-01
   1.8009438e+05   7.8474734e-01
   1.8036188e+05   7.8485068e-01
   1.8062938e+05   7.8505735e-01
   1.8076312e+05   7.8526403e-01
   1.8116438e+05   7.8536737e-01
   1.8143188e+05   7.8547070e-01
   1.8183312e+05   7.8557404e-01
   1.8236812e+05   7.8588405e-01
   1.8250188e+05   7.8609073e-01
   1.8263562e+05   7.8619407e-01
   1.8290312e+05   7.8629741e-01
   1.8303688e+05   7.8640074e-01
   1.8317062e+05   7.8681410e-01
   1.8330438e+05   7.8702077e-01
   1.8370562e+05   7.8712411e-01
   1.8397312e+05   7.8722745e-01
   1.8424062e+05   7.8733078e-01
   1.8437438e+05   7.8743412e-01
   1.8477562e+05   7.8753746e-01
   1.8490938e+05   7.8774414e-01
   1.8517688e+05   7.8784747e-01
   1.8531062e+05   7.8795081e-01
   1.8571188e+05   7.8805415e-01
   1.8584562e+05   7.8815749e-01
   1.8597938e+05   7.8826082e-01
   1.8611312e+05   7.8836416e-01
   1.8638062e+05   7.8846750e-01
   1.8651438e+05   7.8857084e-01
   1.8691562e+05   7.8867418e-01
   1.8704938e+05   7.8877751e-01
   1.8731688e+05   7.8888085e-01
   1.8758438e+05   7.8908753e-01
   1.8771812e+05   7.8919086e-01
   1.8811938e+05   7.8929420e-01
   1.8838688e+05   7.8939754e-01
   1.8852062e+05   7.8950088e-01
   1.8865438e+05   7.8960422e-01
   1.8892188e+05   7.8970755e-01
   1.8918938e+05   7.8981089e-01
   1.8945688e+05   7.9001757e-01
   1.8972438e+05   7.9012091e-01
   1.8985812e+05   7.9043092e-01
   1.9012562e+05   7.9053426e-01
   1.9025938e+05   7.9074093e-01
   1.9039312e+05   7.9084427e-01
   1.9106188e+05   7.9105095e-01
   1.9132938e+05   7.9115428e-01
   1.9146312e+05   7.9136096e-01
   1.9159688e+05   7.9146430e-01
   1.9173062e+05   7.9156763e-01
   1.9199812e+05   7.9177431e-01
   1.9226562e+05   7.9187765e-01
   1.9239938e+05   7.9198099e-01
   1.9266688e+05   7.9229100e-01
   1.9280062e+05   7.9239434e-01
   1.9387062e+05   7.9249767e-01
   1.9427188e+05   7.9270435e-01
   1.9440562e+05   7.9280769e-01
   1.9453938e+05   7.9291103e-01
   1.9480688e+05   7.9311770e-01
   1.9494062e+05   7.9332438e-01
   1.9507438e+05   7.9353105e-01
   1.9547562e+05   7.9363439e-01
   1.9560938e+05   7.9373773e-01
   1.9574312e+05   7.9384107e-01
   1.9601062e+05   7.9404774e-01
   1.9614438e+05   7.9415108e-01
   1.9641188e+05   7.9425442e-01
   1.9694688e+05   7.9435776e-01
   1.9734812e+05   7.9446109e-01
   1.9748188e+05   7.9456443e-01
   1.9801688e+05   7.9477111e-01
   1.9815062e+05   7.9497778e-01
   1.9828438e+05   7.9508112e-01
   1.9881938e+05   7.9528780e-01
   1.9908688e+05   7.9539113e-01
   1.9922062e+05   7.9559781e-01
   1.9935438e+05   7.9570115e-01
   1.9975562e+05   7.9590782e-01
   1.9988938e+05   7.9601116e-01
   2.0029062e+05   7.9621784e-01
   2.0069188e+05   7.9632117e-01
   2.0082562e+05   7.9642451e-01
   2.0095938e+05   7.9663119e-01
   2.0122688e+05   7.9673453e-01
   2.0136062e+05   7.9694120e-01
   2.0149438e+05   7.9704454e-01
   2.0162812e+05   7.9714788e-01
   2.0176188e+05   7.9745789e-01
   2.0216312e+05   7.9766457e-01
   2.0283188e+05   7.9787124e-01
   2.0296562e+05   7.9807792e-01
   2.0309938e+05   7.9828459e-01
   2.0323312e+05   7.9838793e-01
   2.0336688e+05   7.9849127e-01
   2.0350062e+05   7.9869794e-01
   2.0390188e+05   7.9880128e-01
   2.0430312e+05   7.9890462e-01
   2.0470438e+05   7.9900796e-01
   2.0483812e+05   7.9911129e-01
   2.0577438e+05   7.9921463e-01
   2.0604188e+05   7.9942131e-01
   2.0671062e+05   7.9952465e-01
   2.0724562e+05   7.9962798e-01
   2.0737938e+05   7.9973132e-01
   2.0764688e+05   7.9993800e-01
   2.0831562e+05   8.0004134e-01
   2.0858312e+05   8.0024801e-01
   2.0871688e+05   8.0035135e-01
   2.0885062e+05   8.0045469e-01
   2.0911812e+05   8.0066136e-01
   2.0925188e+05   8.0086804e-01
   2.0951938e+05   8.0097138e-01
   2.0978688e+05   8.0117805e-01
   2.1005438e+05   8.0128139e-01
   2.1032188e+05   8.0138473e-01
   2.1045562e+05   8.0159140e-01
   2.1058938e+05   8.0179808e-01
   2.1072312e+05   8.0190142e-01
   2.1085688e+05   8.0200475e-01
   2.1112438e+05   8.0210809e-01
   2.1125812e+05   8.0221143e-01
   2.1179312e+05   8.0231477e-01
   2.1206062e+05   8.0241810e-01
   2.1232812e+05   8.0252144e-01
   2.1246188e+05   8.0262478e-01
   2.1259562e+05   8.0272812e-01
   2.1286312e+05   8.0283146e-01
   2.1326438e+05   8.0293479e-01
   2.1353188e+05   8.0324481e-01
   2.1379938e+05   8.0334815e-01
   2.1406688e+05   8.0345148e-01
   2.1433438e+05   8.0365816e-01
   2.1446812e+05   8.0386483e-01
   2.1473562e+05   8.0396817e-01
   2.1540438e+05   8.0407151e-01
   2.1567188e+05   8.0417485e-01
   2.1580562e+05   8.0427819e-01
   2.1593938e+05   8.0448486e-01
   2.1607312e+05   8.0469154e-01
   2.1647438e+05   8.0500155e-01
   2.1660812e+05   8.0510489e-01
   2.1700938e+05   8.0520823e-01
   2.1741062e+05   8.0531156e-01
   2.1767812e+05   8.0541490e-01
   2.1781188e+05   8.0562158e-01
   2.1807938e+05   8.0572491e-01
   2.1861438e+05   8.0582825e-01
   2.1888188e+05   8.0603493e-01
   2.1955062e+05   8.0613827e-01
   2.1995188e+05   8.0624160e-01
   2.2008562e+05   8.0634494e-01
   2.2048688e+05   8.0644828e-01
   2.2075438e+05   8.0665496e-01
   2.2088812e+05   8.0675829e-01
   2.2102188e+05   8.0696497e-01
   2.2115562e+05   8.0706831e-01
   2.2155688e+05   8.0717164e-01
   2.2249312e+05   8.0727498e-01
   2.2262688e+05   8.0748166e-01
   2.2276062e+05   8.0768833e-01
   2.2316188e+05   8.0779167e-01
   2.2329562e+05   8.0810168e-01
   2.2356312e+05   8.0830836e-01
   2.2396438e+05   8.0841170e-01
   2.2409812e+05   8.0872171e-01
   2.2423188e+05   8.0892839e-01
   2.2436562e+05   8.0913506e-01
   2.2449938e+05   8.0923840e-01
   2.2476688e+05   8.0944508e-01
   2.2530188e+05   8.0965175e-01
   2.2570312e+05   8.0975509e-01
   2.2583688e+05   8.0985843e-01
   2.2597062e+05   8.0996177e-01
   2.2637188e+05   8.1006510e-01
   2.2650562e+05   8.1016844e-01
   2.2704062e+05   8.1027178e-01
   2.2744188e+05   8.1037512e-01
   2.2757562e+05   8.1047845e-01
   2.2770938e+05   8.1058179e-01
   2.2797688e+05   8.1068513e-01
   2.2837812e+05   8.1089181e-01
   2.2851188e+05   8.1099514e-01
   2.2864562e+05   8.1109848e-01
   2.2877938e+05   8.1120182e-01
   2.2904688e+05   8.1130516e-01
   2.2918062e+05   8.1140849e-01
   2.2931438e+05   8.1151183e-01
   2.2958188e+05   8.1161517e-01
   2.2984938e+05   8.1171851e-01
   2.2998312e+05   8.1182185e-01
   2.3011688e+05   8.1192518e-01
   2.3038438e+05   8.1213186e-01
   2.3078562e+05   8.1223520e-01
   2.3105312e+05   8.1233853e-01
   2.3158812e+05   8.1244187e-01
   2.3185562e+05   8.1264855e-01
   2.3212312e+05   8.1275189e-01
   2.3239062e+05   8.1285522e-01
   2.3252438e+05   8.1295856e-01
   2.3292562e+05   8.1316524e-01
   2.3305938e+05   8.1337191e-01
   2.3332688e+05   8.1347525e-01
   2.3359438e+05   8.1357859e-01
   2.3372812e+05   8.1368193e-01
   2.3426312e+05   8.1399194e-01
   2.3439688e+05   8.1409528e-01
   2.3546688e+05   8.1419862e-01
   2.3560062e+05   8.1430195e-01
   2.3573438e+05   8.1450863e-01
   2.3626938e+05   8.1461197e-01
   2.3640312e+05   8.1481864e-01
   2.3693812e+05   8.1492198e-01
   2.3707188e+05   8.1502532e-01
   2.3720562e+05   8.1533533e-01
   2.3760688e+05   8.1543867e-01
   2.3814188e+05   8.1554201e-01
   2.3840938e+05   8.1564534e-01
   2.3854312e+05   8.1574868e-01
   2.3934562e+05   8.1595536e-01
   2.3947938e+05   8.1605870e-01
   2.3961312e+05   8.1616203e-01
   2.4054938e+05   8.1647205e-01
   2.4068312e+05   8.1657538e-01
   2.4081688e+05   8.1667872e-01
   2.4121812e+05   8.1678206e-01
   2.4135188e+05   8.1698874e-01
   2.4175312e+05   8.1709207e-01
   2.4188688e+05   8.1729875e-01
   2.4202062e+05   8.1740209e-01
   2.4215438e+05   8.1750543e-01
   2.4255562e+05   8.1771210e-01
   2.4268938e+05   8.1781544e-01
   2.4295688e+05   8.1791878e-01
   2.4309062e+05   8.1802211e-01
   2.4322438e+05   8.1822879e-01
   2.4335812e+05   8.1833213e-01
   2.4362562e+05   8.1853880e-01
   2.4389312e+05   8.1884882e-01
   2.4402688e+05   8.1895215e-01
   2.4416062e+05   8.1905549e-01
   2.4442812e+05   8.1915883e-01
   2.4456188e+05   8.1926217e-01
   2.4509688e+05   8.1946884e-01
   2.4523062e+05   8.1957218e-01
   2.4549812e+05   8.1967552e-01
   2.4576562e+05   8.1977886e-01
   2.4589938e+05   8.1988219e-01
   2.4603312e+05   8.1998553e-01
   2.4616688e+05   8.2008887e-01
   2.4683562e+05   8.2019221e-01
   2.4830688e+05   8.2029555e-01
   2.4844062e+05   8.2039888e-01
   2.4910938e+05   8.2050222e-01
   2.4924312e+05   8.2060556e-01
   2.4937688e+05   8.2070890e-01
   2.4977812e+05   8.2081224e-01
   2.5071438e+05   8.2091557e-01
   2.5084812e+05   8.2101891e-01
   2.5098188e+05   8.2112225e-01
   2.5138312e+05   8.2122559e-01
   2.5151688e+05   8.2132892e-01
   2.5178438e+05   8.2143226e-01
   2.5191812e+05   8.2163894e-01
   2.5205188e+05   8.2174228e-01
   2.5218562e+05   8.2184561e-01
   2.5245312e+05   8.2194895e-01
   2.5298812e+05   8.2215563e-01
   2.5325562e+05   8.2225896e-01
   2.5352312e+05   8.2236230e-01
   2.5379062e+05   8.2246564e-01
   2.5405812e+05   8.2256898e-01
   2.5445938e+05   8.2267232e-01
   2.5472688e+05   8.2277565e-01
   2.5526188e+05   8.2287899e-01
   2.5539562e+05   8.2308567e-01
   2.5552938e+05   8.2318900e-01
   2.5593062e+05   8.2329234e-01
   2.5633188e+05   8.2339568e-01
   2.5646562e+05   8.2370569e-01
   2.5659938e+05   8.2380903e-01
   2.5673312e+05   8.2391237e-01
   2.5686688e+05   8.2422238e-01
   2.5766938e+05   8.2432572e-01
   2.5780312e+05   8.2442906e-01
   2.5807062e+05   8.2453240e-01
   2.5820438e+05   8.2463573e-01
   2.5860562e+05   8.2473907e-01
   2.5914062e+05   8.2484241e-01
   2.5927438e+05   8.2494575e-01
   2.5940812e+05   8.2504909e-01
   2.5954188e+05   8.2525576e-01
   2.5967562e+05   8.2535910e-01
   2.5994312e+05   8.2546244e-01
   2.6007688e+05   8.2556577e-01
   2.6021062e+05   8.2566911e-01
   2.6047812e+05   8.2577245e-01
   2.6061188e+05   8.2587579e-01
   2.6074562e+05   8.2597913e-01
   2.6114688e+05   8.2628914e-01
   2.6128062e+05   8.2639248e-01
   2.6181562e+05   8.2649581e-01
   2.6208312e+05   8.2659915e-01
   2.6235062e+05   8.2670249e-01
   2.6275188e+05   8.2680583e-01
   2.6288562e+05   8.2690917e-01
   2.6382188e+05   8.2711584e-01
   2.6408938e+05   8.2732252e-01
   2.6435688e+05   8.2742586e-01
   2.6529312e+05   8.2752919e-01
   2.6542688e+05   8.2763253e-01
   2.6582812e+05   8.2783921e-01
   2.6609562e+05   8.2794254e-01
   2.6636312e+05   8.2804588e-01
   2.6649688e+05   8.2814922e-01
   2.6676438e+05   8.2825256e-01
   2.6689812e+05   8.2845923e-01
   2.6703188e+05   8.2856257e-01
   2.6716562e+05   8.2866591e-01
   2.6756688e+05   8.2876925e-01
   2.6796812e+05   8.2897592e-01
   2.6810188e+05   8.2907926e-01
   2.6930562e+05   8.2928594e-01
   2.6984062e+05   8.2949261e-01
   2.6997438e+05   8.2959595e-01
   2.7010812e+05   8.2980262e-01
   2.7024188e+05   8.3000930e-01
   2.7037562e+05   8.3011264e-01
   2.7050938e+05   8.3031931e-01
   2.7064312e+05   8.3042265e-01
   2.7077688e+05   8.3052599e-01
   2.7117812e+05   8.3062933e-01
   2.7144562e+05   8.3073267e-01
   2.7184688e+05   8.3083600e-01
   2.7251562e+05   8.3093934e-01
   2.7278312e+05   8.3104268e-01
   2.7291688e+05   8.3114602e-01
   2.7331812e+05   8.3124935e-01
   2.7345188e+05   8.3135269e-01
