CopyNumber	CumulativeDistributionFunction
   5.0862033e+04   5.9109496e-01
   5.1004704e+04   5.9177647e-01
   5.1147374e+04   5.9257156e-01
   5.1290045e+04   5.9313948e-01
   5.1432715e+04   5.9348024e-01
   5.1575386e+04   5.9370741e-01
   5.1718056e+04   5.9404816e-01
   5.1860727e+04   5.9427533e-01
   5.2003397e+04   5.9461608e-01
   5.2146068e+04   5.9495684e-01
   5.2288738e+04   5.9541118e-01
   5.2431409e+04   5.9563835e-01
   5.2574079e+04   5.9575193e-01
   5.2716750e+04   5.9631985e-01
   5.2859420e+04   5.9677419e-01
   5.3002091e+04   5.9688778e-01
   5.3144761e+04   5.9734212e-01
   5.3287432e+04   5.9791004e-01
   5.3430102e+04   5.9859155e-01
   5.3572773e+04   5.9870513e-01
   5.3715443e+04   5.9904589e-01
   5.3858114e+04   5.9927306e-01
   5.4000784e+04   5.9995457e-01
   5.4143455e+04   6.0086324e-01
   5.4286125e+04   6.0143117e-01
   5.4428796e+04   6.0154475e-01
   5.4571466e+04   6.0165834e-01
   5.4714137e+04   6.0222626e-01
   5.4856807e+04   6.0313494e-01
   5.4999478e+04   6.0347569e-01
   5.5142148e+04   6.0370286e-01
   5.5284819e+04   6.0404362e-01
   5.5427489e+04   6.0415720e-01
   5.5570160e+04   6.0495229e-01
   5.5712830e+04   6.0540663e-01
   5.5855501e+04   6.0574739e-01
   5.5998171e+04   6.0642890e-01
   5.6140842e+04   6.0699682e-01
   5.6283512e+04   6.0745116e-01
   5.6426183e+04   6.0790550e-01
   5.6568853e+04   6.0824625e-01
   5.6711524e+04   6.0881418e-01
   5.6854194e+04   6.0960927e-01
   5.6996865e+04   6.0995002e-01
   5.7139535e+04   6.1040436e-01
   5.7282206e+04   6.1063153e-01
   5.7424876e+04   6.1119945e-01
   5.7567547e+04   6.1142662e-01
   5.7710217e+04   6.1199455e-01
   5.7852888e+04   6.1222172e-01
   5.7995558e+04   6.1244889e-01
   5.8138229e+04   6.1278964e-01
   5.8280899e+04   6.1290323e-01
   5.8423570e+04   6.1324398e-01
   5.8566240e+04   6.1358473e-01
   5.8708911e+04   6.1392549e-01
   5.8851581e+04   6.1403907e-01
   5.8994252e+04   6.1506134e-01
   5.9136922e+04   6.1517492e-01
   5.9279593e+04   6.1562926e-01
   5.9564934e+04   6.1574284e-01
   5.9707604e+04   6.1585643e-01
   5.9850275e+04   6.1619718e-01
   5.9992945e+04   6.1642435e-01
   6.0135616e+04   6.1676511e-01
   6.0278286e+04   6.1767378e-01
   6.0420957e+04   6.1778737e-01
   6.0563627e+04   6.1812812e-01
   6.0706298e+04   6.1880963e-01
   6.0848968e+04   6.1892322e-01
   6.0991639e+04   6.1937756e-01
   6.1134309e+04   6.1960473e-01
   6.1276980e+04   6.1971831e-01
   6.1419650e+04   6.2005906e-01
   6.1562321e+04   6.2028623e-01
   6.1847662e+04   6.2108133e-01
   6.1990332e+04   6.2142208e-01
   6.2133003e+04   6.2187642e-01
   6.2275673e+04   6.2221717e-01
   6.2418344e+04   6.2255793e-01
   6.2561014e+04   6.2301227e-01
   6.2703685e+04   6.2323944e-01
   6.2846355e+04   6.2358019e-01
   6.2989026e+04   6.2392095e-01
   6.3131696e+04   6.2448887e-01
   6.3274367e+04   6.2494321e-01
   6.3417037e+04   6.2551113e-01
   6.3559708e+04   6.2607905e-01
   6.3702378e+04   6.2619264e-01
   6.3845049e+04   6.2630622e-01
   6.3987719e+04   6.2710132e-01
   6.4130390e+04   6.2755566e-01
   6.4273060e+04   6.2778283e-01
   6.4415731e+04   6.2801000e-01
   6.4558401e+04   6.2823716e-01
   6.4701072e+04   6.2869150e-01
   6.4843742e+04   6.2925943e-01
   6.4986413e+04   6.2994094e-01
   6.5129083e+04   6.3016811e-01
   6.5271754e+04   6.3062244e-01
   6.5414424e+04   6.3141754e-01
   6.5557095e+04   6.3164471e-01
   6.5699765e+04   6.3198546e-01
   6.5842436e+04   6.3243980e-01
   6.5985106e+04   6.3300772e-01
   6.6127777e+04   6.3323489e-01
   6.6270447e+04   6.3368923e-01
   6.6413118e+04   6.3402999e-01
   6.6555788e+04   6.3471149e-01
   6.6698459e+04   6.3505225e-01
   6.6841129e+04   6.3527942e-01
   6.6983800e+04   6.3562017e-01
   6.7126470e+04   6.3584734e-01
   6.7269141e+04   6.3596093e-01
   6.7411811e+04   6.3618810e-01
   6.7554482e+04   6.3664244e-01
   6.7697152e+04   6.3675602e-01
   6.7839823e+04   6.3686960e-01
   6.7982493e+04   6.3709677e-01
   6.8125164e+04   6.3732394e-01
   6.8267834e+04   6.3743753e-01
   6.8410505e+04   6.3800545e-01
   6.8553175e+04   6.3811904e-01
   6.8695846e+04   6.3834621e-01
   6.8838516e+04   6.3868696e-01
   6.8981187e+04   6.3902771e-01
   6.9123857e+04   6.3948205e-01
   6.9266528e+04   6.3993639e-01
   6.9409198e+04   6.4016356e-01
   6.9551869e+04   6.4061790e-01
   6.9694539e+04   6.4073149e-01
   6.9837210e+04   6.4118582e-01
   6.9979880e+04   6.4175375e-01
   7.0122551e+04   6.4186733e-01
   7.0265221e+04   6.4209450e-01
   7.0407892e+04   6.4266243e-01
   7.0550562e+04   6.4288960e-01
   7.0693233e+04   6.4300318e-01
   7.0835903e+04   6.4311677e-01
   7.0978574e+04   6.4368469e-01
   7.1121244e+04   6.4379827e-01
   7.1263915e+04   6.4402544e-01
   7.1406585e+04   6.4436620e-01
   7.1549256e+04   6.4504771e-01
   7.1691926e+04   6.4527488e-01
   7.1834597e+04   6.4572921e-01
   7.1977267e+04   6.4584280e-01
   7.2262608e+04   6.4618355e-01
   7.2405279e+04   6.4641072e-01
   7.2547949e+04   6.4686506e-01
   7.2690620e+04   6.4709223e-01
   7.2975961e+04   6.4754657e-01
   7.3118631e+04   6.4788732e-01
   7.3261302e+04   6.4822808e-01
   7.3403972e+04   6.4856883e-01
   7.3546643e+04   6.4879600e-01
   7.3689313e+04   6.4913676e-01
   7.3831984e+04   6.4947751e-01
   7.3974654e+04   6.4970468e-01
   7.4259995e+04   6.5004543e-01
   7.4402666e+04   6.5015902e-01
   7.4545336e+04   6.5072694e-01
   7.4688007e+04   6.5095411e-01
   7.4973348e+04   6.5163562e-01
   7.5116018e+04   6.5174920e-01
   7.5258689e+04   6.5186279e-01
   7.5401359e+04   6.5220354e-01
   7.5544030e+04   6.5299864e-01
   7.5686700e+04   6.5345298e-01
   7.5972041e+04   6.5368015e-01
   7.6114712e+04   6.5413448e-01
   7.6257382e+04   6.5436165e-01
   7.6400053e+04   6.5481599e-01
   7.6828064e+04   6.5538392e-01
   7.6970735e+04   6.5561109e-01
   7.7113405e+04   6.5595184e-01
   7.7256076e+04   6.5629259e-01
   7.7398746e+04   6.5640618e-01
   7.7541417e+04   6.5663335e-01
   7.7684087e+04   6.5674693e-01
   7.7826758e+04   6.5686052e-01
   7.7969428e+04   6.5720127e-01
   7.8112099e+04   6.5742844e-01
   7.8254769e+04   6.5754203e-01
   7.8397440e+04   6.5776920e-01
   7.8540110e+04   6.5810995e-01
   7.8825451e+04   6.5845070e-01
   7.8968122e+04   6.5867787e-01
   7.9110792e+04   6.5890504e-01
   7.9253463e+04   6.5947297e-01
   7.9396133e+04   6.5970014e-01
   7.9538804e+04   6.5992731e-01
   7.9824145e+04   6.6004089e-01
   7.9966815e+04   6.6049523e-01
   8.0109486e+04   6.6106315e-01
   8.0252156e+04   6.6163108e-01
   8.0680168e+04   6.6197183e-01
   8.0822838e+04   6.6253975e-01
   8.0965509e+04   6.6288051e-01
   8.1108179e+04   6.6310768e-01
   8.1250850e+04   6.6333485e-01
   8.1393520e+04   6.6344843e-01
   8.1536191e+04   6.6367560e-01
   8.1678861e+04   6.6412994e-01
   8.1821532e+04   6.6435711e-01
   8.1964202e+04   6.6447070e-01
   8.2106873e+04   6.6458428e-01
   8.2249543e+04   6.6469786e-01
   8.2392214e+04   6.6492503e-01
   8.2534884e+04   6.6526579e-01
   8.2677555e+04   6.6560654e-01
   8.2820225e+04   6.6606088e-01
   8.2962896e+04   6.6617447e-01
   8.3533578e+04   6.6628805e-01
   8.3676248e+04   6.6674239e-01
   8.3818919e+04   6.6742390e-01
   8.3961589e+04   6.6787824e-01
   8.4104260e+04   6.6799182e-01
   8.4246930e+04   6.6821899e-01
   8.4389601e+04   6.6844616e-01
   8.4532271e+04   6.6890050e-01
   8.4960283e+04   6.6901408e-01
   8.5102953e+04   6.6924125e-01
   8.5245624e+04   6.6992276e-01
   8.5388294e+04   6.7014993e-01
   8.5530965e+04   6.7037710e-01
   8.5673635e+04   6.7049069e-01
   8.5816306e+04   6.7071786e-01
   8.5958976e+04   6.7128578e-01
   8.6101647e+04   6.7139936e-01
   8.6244317e+04   6.7162653e-01
   8.6386988e+04   6.7174012e-01
   8.6672329e+04   6.7196729e-01
   8.6814999e+04   6.7219446e-01
   8.6957670e+04   6.7276238e-01
   8.7100340e+04   6.7298955e-01
   8.7243011e+04   6.7310313e-01
   8.7385681e+04   6.7344389e-01
   8.7671022e+04   6.7355747e-01
   8.7813693e+04   6.7389823e-01
   8.7956363e+04   6.7401181e-01
   8.8241704e+04   6.7446615e-01
   8.8384375e+04   6.7480691e-01
   8.8669716e+04   6.7514766e-01
   8.8812386e+04   6.7537483e-01
   8.8955057e+04   6.7571558e-01
   8.9097727e+04   6.7582917e-01
   8.9240398e+04   6.7605634e-01
   8.9383068e+04   6.7651068e-01
   8.9525739e+04   6.7685143e-01
   8.9668409e+04   6.7753294e-01
   8.9811080e+04   6.7798728e-01
   8.9953750e+04   6.7855520e-01
   9.0239091e+04   6.7889596e-01
   9.0524432e+04   6.7900954e-01
   9.0667103e+04   6.7912313e-01
   9.0809773e+04   6.7935030e-01
   9.0952444e+04   6.7969105e-01
   9.1095114e+04   6.7980463e-01
   9.1237785e+04   6.8014539e-01
   9.1380455e+04   6.8037256e-01
   9.1523126e+04   6.8071331e-01
   9.1665796e+04   6.8128124e-01
   9.1808467e+04   6.8139482e-01
   9.1951137e+04   6.8150841e-01
   9.2093808e+04   6.8162199e-01
   9.2236478e+04   6.8184916e-01
   9.2379149e+04   6.8207633e-01
   9.2521819e+04   6.8218991e-01
   9.2664490e+04   6.8230350e-01
   9.2807160e+04   6.8253067e-01
   9.2949831e+04   6.8275784e-01
   9.3092501e+04   6.8298501e-01
   9.3235172e+04   6.8309859e-01
   9.3377842e+04   6.8321218e-01
   9.3663183e+04   6.8355293e-01
   9.3805854e+04   6.8389368e-01
   9.3948524e+04   6.8412085e-01
   9.4091195e+04   6.8423444e-01
   9.4519206e+04   6.8434802e-01
   9.4661877e+04   6.8457519e-01
   9.4804547e+04   6.8468878e-01
   9.4947218e+04   6.8502953e-01
   9.5089888e+04   6.8525670e-01
   9.5232559e+04   6.8548387e-01
   9.5375229e+04   6.8582463e-01
   9.5660570e+04   6.8593821e-01
   9.5803241e+04   6.8605179e-01
   9.5945911e+04   6.8616538e-01
   9.6231252e+04   6.8661972e-01
   9.6373923e+04   6.8684689e-01
   9.6516593e+04   6.8696047e-01
   9.6659264e+04   6.8730123e-01
   9.6801934e+04   6.8741481e-01
   9.6944605e+04   6.8820990e-01
   9.7087275e+04   6.8843707e-01
   9.7229946e+04   6.8855066e-01
   9.7372616e+04   6.8889141e-01
   9.7515287e+04   6.8911858e-01
   9.7800628e+04   6.8923217e-01
   9.7943298e+04   6.8945934e-01
   9.8085969e+04   6.8968651e-01
   9.8228639e+04   6.8980009e-01
   9.8371310e+04   6.9025443e-01
   9.8513980e+04   6.9059518e-01
   9.8656651e+04   6.9104952e-01
   9.8799321e+04   6.9127669e-01
   9.8941992e+04   6.9161745e-01
   9.9084662e+04   6.9207179e-01
   9.9227333e+04   6.9252612e-01
   9.9370003e+04   6.9286688e-01
   9.9512674e+04   6.9320763e-01
   9.9655344e+04   6.9343480e-01
   9.9798015e+04   6.9366197e-01
   9.9940685e+04   6.9388914e-01
   1.0008336e+05   6.9400273e-01
   1.0022603e+05   6.9411631e-01
   1.0036870e+05   6.9434348e-01
   1.0051137e+05   6.9457065e-01
   1.0065404e+05   6.9479782e-01
   1.0079671e+05   6.9491140e-01
   1.0108205e+05   6.9525216e-01
   1.0122472e+05   6.9536574e-01
   1.0136739e+05   6.9559291e-01
   1.0151006e+05   6.9570650e-01
   1.0165273e+05   6.9593367e-01
   1.0179540e+05   6.9638801e-01
   1.0208074e+05   6.9684234e-01
   1.0222341e+05   6.9695593e-01
   1.0236608e+05   6.9718310e-01
